conversion_id,user_id,conversion_date,conversion_channel,previous_experiment_group,trial_started
2476ff38-f7ef-430a-be11-7e6619734c79,9cfc7223-0b3f-48b1-8af4-c4d625bfce8e,2025-08-05 23:35:20,email,treatment,1
312ca9f1-1c35-4758-b9e5-c023382d43f3,1c5df11a-32a7-40a6-a457-cdef821196f6,2025-09-06 18:50:13,web,control,0
aa0bde68-f982-4b0b-bce6-711f3055aa14,6da86cc5-7542-455a-b073-7d918b85833c,2025-09-23 08:23:00,in-app,treatment,1
ee7bbb80-9971-4737-b128-21f5064d2b8e,94de6fb1-54e9-46b1-be43-74d9d3807f3e,2025-07-21 10:44:21,web,treatment,0
792fc69d-63d8-4ee2-9184-e1dd04c7bc01,8ae123b5-a67c-4a88-a1a9-c5ace1b07012,2025-09-04 01:40:33,web,treatment,1
a9b83cd9-9f1b-411d-8e7c-e7d8e7942cab,3e730215-57a9-47ac-8f52-c89504c96652,2025-09-22 17:10:03,in-app,control,0
a74dda55-063e-413e-bcc6-ced54deecfc5,79e82027-6177-4bf8-8453-496b1a008159,2025-08-21 16:25:09,email,control,0
b224791d-23fe-4238-834a-ca08803c0eaa,c4f3d92a-b936-454b-93aa-1767e24ca569,2025-08-31 17:32:49,in-app,treatment,0
4d47b430-62b6-4fd7-84e7-fcd3e143b672,f7ddbffa-2e3c-45d6-98a0-ef286d72643f,2025-07-26 14:00:01,email,treatment,0
03f9596b-f781-490b-b049-bdc70c002fbf,8ab924bf-2857-4eb1-a6d6-caddce44da53,2025-06-22 12:27:32,in-app,treatment,1
55a25415-45c5-4499-87da-ecfce3ceaf69,418ce45b-2cb1-4a79-bf01-6c55753e5230,2025-07-27 23:55:38,in-app,control,0
f756f14a-d5e4-4f7b-9ba1-215029456c71,abb1de01-bfe2-48d4-aa00-221e30172a26,2025-08-02 17:26:00,in-app,control,1
42531dca-7540-47ad-ac96-d47e4b59dce3,477f4b76-f8a5-4ed3-a3a9-2ef2d0a290fa,2025-09-05 23:53:11,in-app,control,0
59fcf898-5a52-4a4e-ad21-ff5a47846207,eee75ed2-c902-479d-901e-6c22c37f6685,2025-06-21 10:22:54,in-app,treatment,1
a08e70b1-0f6e-46b8-b057-72b4b42a8afb,d76c156f-6b88-4945-8201-8c1ad0382c02,2025-06-15 02:43:53,in-app,control,0
b2a6bd6d-4495-4e4c-a0c2-4a1c88dffa0c,d9bc4068-ab55-4b8a-a117-d78529ec22e0,2025-06-29 08:46:55,in-app,control,0
e7817678-30cf-45bd-841e-541dc050727e,5da3c3c4-6a87-4dbc-b6ce-3297bdf9791a,2025-08-24 14:25:06,web,treatment,0
14dd06bb-dd43-4173-9617-223e8ae1584c,2721b26b-d06b-4658-b305-b9e7a3cb697a,2025-06-10 22:59:42,in-app,treatment,0
f230dbe9-75c2-4ad5-9635-0d409c6186bc,49811a78-4d4c-49a4-9639-5acf4c6a410d,2025-09-09 07:50:24,email,control,0
65845468-a8a9-4e3d-b52d-f67ae17486ab,ce30e456-1bb5-4947-9a69-e9a566efc815,2025-09-04 12:06:27,in-app,treatment,1
198640d7-a18c-4e15-85d7-b881c1cafadc,a84a38ad-d246-42ce-b2c1-ebbfb0a529ab,2025-08-27 19:57:05,in-app,treatment,0
dbb63ca5-3281-4154-a65e-db57f88b4d23,00561f12-a0e4-4cfd-a396-8f0b16cc970b,2025-06-08 21:37:07,email,treatment,0
85aa454c-99c2-4b1b-bdbe-a537b30c9eff,af9fac71-e815-49bf-8ac9-f1e218d8691e,2025-07-01 12:03:47,in-app,control,0
8af99e33-a81d-40c6-88f0-dfcaf6539dbb,2687e135-ac21-4723-94c0-2f38baf270fa,2025-09-23 07:22:26,in-app,treatment,0
9aa29a0f-c10d-4180-8984-ae9571807255,3b726832-5b0e-4759-9cb6-f8c6b5d7b79f,2025-09-11 23:01:08,in-app,control,1
f8531327-b79c-4a96-9bc9-69ae5912921d,3975fd18-c4a2-44b7-af1d-e51f1a3dd2c7,2025-09-20 09:17:42,web,control,0
84b0dbe1-cb59-4ee8-946d-865b100eaa41,1e7eb8a9-300b-44db-8bc2-900cc89cbaba,2025-06-20 04:08:38,in-app,control,0
46e34b86-4fdd-4946-88a5-415c441670da,1e943df9-229f-409c-a1d6-fb2bf94c7ab1,2025-09-07 18:06:22,email,control,0
08171fde-6090-49d2-bb3d-cf7f79375bab,75b4b668-1766-4c35-9576-15f8198aaf6c,2025-08-08 19:52:42,email,control,0
50e63f1d-d72c-4514-92df-bf42ce13bbee,eeff5458-fd24-4f6a-a84c-c68b02030cd0,2025-06-02 08:15:00,in-app,treatment,0
6d9c20a5-97f8-4942-9b1a-7eca5246dc44,628e0c41-1d3b-4796-a1ed-edf7f978c303,2025-07-16 09:04:44,in-app,control,0
4ced7088-be06-43b9-89d5-36b90720ff04,4e4171a7-5501-44c4-9466-e2b38cf5a063,2025-07-10 22:04:48,email,treatment,1
e021137c-8261-4211-8337-491228c70a8f,70a80f69-632e-4f56-a662-67ba2fd4c9a1,2025-08-17 12:35:49,in-app,treatment,1
21fe68dd-1c8e-42fe-8dbf-0099be3230ad,fe714b55-cd3d-4d48-9542-82c8fca99155,2025-07-20 01:17:16,in-app,treatment,0
4192256b-e298-4b4e-a040-3038d9c539f1,6da573ea-7af6-4341-9675-3d979276b401,2025-08-26 10:06:34,web,control,1
46d0e82e-e4b3-4a4d-8eb0-e164b0bb25e3,f3f80b5a-fa66-4e96-b9cb-092e226f375d,2025-09-20 02:24:49,web,treatment,1
6e2b941f-e57f-4f66-be64-42c3314b403f,b844633f-1a1f-4c5d-ac6c-d9247cadb222,2025-06-01 16:20:22,in-app,control,0
776aaf20-ff7c-40de-974f-e3bc1432ca1d,4064a0a1-0990-49ec-b5fc-098b79337f6e,2025-09-05 19:02:18,email,treatment,0
5f911f02-91b1-4e07-8a12-e4fc4df353dd,bc767518-ceea-4cb0-971b-0731f890362e,2025-06-14 02:07:44,in-app,control,1
5acfef96-4597-40e8-9e23-90feff5c590a,ae83400c-33df-4008-9774-e3a156962fa2,2025-09-02 05:48:59,web,control,0
7245288b-4f48-44e1-a025-f2c76a09bc38,e1a1b836-1380-4ee2-a8f8-4cc4c86305ae,2025-06-23 06:04:24,email,treatment,0
d56259df-137e-43a1-86c6-9b843d559fda,b6b3038b-4788-43b3-9d61-9e103278a0e2,2025-08-11 02:49:38,in-app,control,0
1a1864fc-507f-4b7a-baea-f2ea58ccea11,4b7c209f-2525-494d-b150-6eb8c90d1515,2025-06-08 12:05:04,email,treatment,0
bb743354-02c9-4bf1-be5e-911971cb6a6b,18a406fe-48ee-47a2-85ad-d875f0069f9e,2025-06-01 18:21:01,in-app,treatment,0
cdbeeb5a-6d2b-4987-b2d4-3821a52b2099,98a1f17e-8423-4195-8d67-d7a6658cf3de,2025-07-01 04:31:05,in-app,treatment,1
98f16c20-6c71-4e27-8bae-83c5c795708b,e8f411e8-6359-48d1-9760-79cd5265d402,2025-09-11 05:55:04,in-app,treatment,0
296ec0fc-5ae3-4052-a3c9-34cdf3de4fa6,c64ce2e8-408d-495b-ba7d-04e98e2a871e,2025-06-11 15:05:02,in-app,treatment,0
770c45d3-5d62-4d9f-8381-532a2887983f,3294306b-c006-40b4-960b-4fd70f33fb6e,2025-08-02 16:20:39,email,treatment,0
6963eb2b-702a-4138-ba47-cfba93c0c472,7dfd7d4b-40e4-4b80-8cc2-2d645b78b311,2025-08-29 22:24:56,email,treatment,0
bb3b1faf-98c1-44be-a9c9-a34ae371e139,cc851037-ea78-4262-a98e-940ee444eb51,2025-07-19 04:02:42,in-app,treatment,0
8713f33f-46bb-4bf3-82fc-9fa225df4155,3868e93f-c1ac-485e-bbf2-b6dd86d3ae8e,2025-06-14 07:13:40,in-app,treatment,0
e01eccf9-081d-434d-b19d-220fe479a93a,2a4fbfb2-2b6c-4306-bed1-de93cfcaac14,2025-06-28 11:24:11,in-app,control,1
c4b5d96c-4e97-408a-a0f8-a3684afa05d6,9eec0d2d-64cf-4035-8f28-643d20246d37,2025-09-18 02:47:10,in-app,control,0
6fb8c976-4ffa-4ea5-99dd-e9369d978921,f90e04bc-69f2-4cbd-ac2f-0cb2b0a87ddd,2025-08-05 10:37:01,in-app,control,1
644465b9-960e-43ca-90c7-f4811909b926,38b33a89-7a5e-463e-9490-1b20e3824107,2025-06-11 01:39:50,in-app,control,0
20c90c68-f5e8-4955-89a0-8018833d9697,f6a56754-6012-4a72-874e-b4c504ac4ce4,2025-06-14 12:35:32,email,treatment,0
50d24c6c-4fab-4818-9c75-5ec316131f34,aa998c78-46e2-4e1c-ab0f-d364ae9efca2,2025-09-14 06:41:58,web,treatment,1
2df8697d-8f26-4c3f-983f-e629c34440ac,107ba7c1-858a-436f-a46b-a7e56fedb133,2025-07-06 05:19:01,in-app,control,0
8b597307-6b5f-4df4-81f7-8ac6d097ba8c,c47e6c59-42de-4da6-9ab6-d2bc2caee654,2025-09-15 02:19:10,in-app,control,0
1d7d97be-f0b0-43f5-b5e0-0d57b1f341ab,d04525b7-b734-4f98-87e7-ebf553625066,2025-07-24 09:47:01,in-app,treatment,0
96201d9e-dd44-4dd9-91bd-af1bf5ff5b7a,95283935-e2a6-4d6f-b522-34cf85ea5029,2025-09-02 09:09:36,in-app,control,1
70f60d40-56e1-4f69-95c0-fde836d79504,e481287b-8efc-4f16-922e-aedd6534836d,2025-06-17 13:07:37,in-app,treatment,0
bc4e944a-af0f-4154-b4f7-81cd216a589a,928095b6-925c-4103-ae9e-8d3601387aad,2025-06-27 11:43:34,email,control,1
eb815e49-1b66-48f7-86bd-22c208a0fcba,695bf069-8a1c-49e1-a2df-124aa2e60c79,2025-06-21 00:11:02,in-app,control,0
a98415c8-ec22-4053-912a-dfe68b516b4c,767af294-b39c-4dc0-b808-6e34385cc1e2,2025-09-25 00:03:50,in-app,control,0
969b1803-9d55-4245-ace2-69aa7cec2083,11aa39b3-453a-4374-8749-4cb3f26dbc8f,2025-09-02 21:32:54,email,treatment,1
ed3aa030-1ec6-47ff-8011-863892f574ce,a1baaab4-1486-4635-85a7-2f2040aba885,2025-07-27 21:40:16,email,control,1
7ff5fc6e-8cbd-43bf-85f0-fdde3b630071,66a3e943-7713-48c1-80d8-1281cac0518f,2025-07-01 04:54:15,web,control,0
38bd73c2-f153-4e55-b4a9-36cc344ecaa3,ff8e15dd-7dcc-4359-a11d-985180c0c24b,2025-07-31 07:45:10,web,treatment,0
a38dc064-b9ed-4050-b90f-5de94e9b61a1,027d8f5b-6112-4b1d-9cda-7c87d087ead1,2025-07-23 08:22:23,in-app,treatment,0
c1fe2692-a79e-4d5d-ace6-74f673e58756,f2cad065-3efb-4679-b4c2-5c10d379a257,2025-06-30 01:54:07,in-app,treatment,0
e3f68163-d7e0-4221-872a-c6981d4d81ba,50fb4309-72d5-497b-95cf-90916dfa167f,2025-06-06 18:12:22,in-app,control,1
3f36cd4e-d5a5-4f44-9c00-5a4752545b38,ad53d2f3-815c-47af-ac18-f1760932ef5a,2025-08-11 18:07:13,in-app,treatment,1
6a27619b-5ab2-4f3e-8786-cdacaa937e2f,464d9ea1-d93c-4ab0-a0d9-470f6f41549f,2025-08-30 06:52:47,web,treatment,1
4ad623ea-847f-4e74-94ad-3c950fa7150f,d34c4ce9-9a8c-41dd-b870-0317810c824b,2025-06-04 01:10:20,in-app,treatment,0
e604287e-f166-4814-a4d0-e9d900b7b714,5fe00083-56c9-40c9-b439-034f6b0875a2,2025-06-28 05:21:43,in-app,treatment,0
706c7bda-2288-4fd7-b69e-200467c7b00c,004592f2-dff3-43ed-84ad-f30dc02fac13,2025-07-13 17:14:07,email,treatment,0
32bf6737-95b1-4478-94de-5389b7f3ad41,8cca7766-3228-4579-8e7e-1a1147bc8ea3,2025-09-03 20:26:55,email,control,0
346d8ae5-9148-4a51-8c9d-54ad59c4409b,63216998-1a79-4214-b3b9-67b9c1a202d5,2025-08-02 19:48:30,in-app,treatment,1
daf811c6-7ee1-4fd6-8b55-e8d428c7cc6f,db0a98a1-c8ca-46db-949c-d610b1e5c317,2025-08-20 07:11:49,in-app,control,1
105a6f6d-5153-4a44-944f-0529850aeb40,61758886-55ef-4d28-8985-7d1314a4849a,2025-06-26 08:59:15,email,control,1
3671b185-1f58-4076-9bdd-bb3ba1127e4c,aec07589-545a-41b5-880c-ba063d837b04,2025-06-12 03:00:39,in-app,treatment,1
fa176143-e30f-4036-a049-c747db35e2aa,03fecdd8-21c5-4b9c-b648-d7190b627a75,2025-06-16 19:56:31,email,treatment,1
c435d200-c26d-4bc0-91d0-84b25a6c20d3,d3a24ecc-6292-401e-abd4-c47cc6c9423d,2025-06-07 01:03:45,in-app,control,0
3e1d8228-12a2-4085-88ce-699295a92196,be94d8f3-ef15-4cf5-8ec7-fff7099c06e4,2025-07-19 07:46:08,in-app,treatment,0
116ccdaf-2c1d-4cfb-94c7-05c4a1c46b0f,3cd72a9a-fa19-4563-8931-eb79339f8b6c,2025-09-08 10:43:51,in-app,control,0
5999493f-8c06-4044-8b83-ab0a7e87e816,054140f2-f8da-422c-a7f0-88bd32694d17,2025-08-09 22:58:35,in-app,control,0
64f0723e-ea84-48f0-8407-295c2d7597f6,e9f7848b-27bd-49e2-9931-52690832a82b,2025-06-18 14:44:43,in-app,control,0
b5baf3c1-237b-4b39-a67e-04d5e6d60cb0,eae12c74-8aec-4dcc-8c71-670c1d4a760a,2025-09-07 08:07:19,in-app,treatment,0
ae58e017-87f7-4649-8395-c0c6ce5555c5,75d84d36-d046-4906-8260-13493afda3a3,2025-07-14 11:49:48,email,control,1
d81a4b31-b8f9-4dea-bddd-3ac60c9963f6,24bcc459-20cf-48b0-98da-0ef17f2eb4c0,2025-09-05 13:19:38,in-app,control,0
9aa09124-8823-4b62-a587-c7b60da4ea97,9210642c-516a-4d74-815f-a30a7b2d0dbc,2025-09-07 08:10:39,in-app,treatment,0
dcf9ae78-9cb2-4eba-9294-b5747eb70997,90179bbc-6b42-46f7-ba15-22244a6d4443,2025-09-24 12:58:30,email,treatment,1
e93aa99f-2054-48ac-892b-b61a6da40000,8c296b37-5ca4-4f33-b3cb-fcac4f3ec2e0,2025-06-13 13:02:12,in-app,treatment,0
